id,model_number,type,description,aesthetic,dimensions,finish,supplied_accessories,optional_accessories,safety,power,warranty,status,created_at,updated_at,slug,notes,ean,cover_image,price,noise,defrost,lighting,nb_drawers,nb_shelves,accessories,star_rating,nb_of_drawers,gross_capacity,energy_consumption,features
214,FAB32LVEN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32lven1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
215,FAB32LVN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32lvn1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
216,FAB32LWHNA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32lwhna1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
217,FAB32LXN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32lxn1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
218,FAB32NES7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32nes7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
219,FAB32NE7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32ne7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
220,FAB32O,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32o,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
221,FAB32O/7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32o-7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
222,FAB32OS/7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32os-7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
223,FAB32P,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32p,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
224,FAB32P/7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32p-7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
225,FAB32PS,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32ps,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
226,FAB32PS/7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32ps-7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
227,FAB32PS7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32ps7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
228,FAB32R,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32r,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
229,FAB32R/7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32r-7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
230,FAB32RAZN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32razn1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
231,FAB32RB,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rb,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
232,FAB32RB/7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rb-7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
233,FAB32RBENA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rbena1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
234,FAB32RBLNA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rblna1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
235,FAB32RBLN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rbln1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
236,FAB32RBL3,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rbl3,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
237,FAB32RBN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rbn1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
238,FAB32RBS/7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rbs-7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
239,FAB32RCRNA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rcrna1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
240,FAB32RCR3,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rcr3,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
241,FAB32RLINA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rlina1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
242,FAB32RNEN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rnen1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
243,FAB32RON1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32ron1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
244,FAB32RORNA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rorna1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
245,FAB32ROS7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32ros7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
246,FAB32RO7,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32ro7,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
247,FAB32RPBNA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rpbna1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
248,FAB32RPGNA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rpgna1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
249,FAB32RPKNA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rpkna1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
250,FAB32RPN1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rpn1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
251,FAB32RRDNA1,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rrdna1,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
252,FAB32RRD3,FabRefrigeration,50's Style Retro Refrigerator,,600mmW x 1926mmH x 720mmD (includes handle),"Orange
 Pastel blue
 White
 Blue
 Black
 Pink
 Red
 Silver
 Pastel green
 Lime green","","","","220-240V, 50Hz,10A (3-pin plug)",2 years parts and labour,"",02/10/2018,02/10/2018,fab32rrd3,"","","",0.0,41 dBA,Total Frost Free,LED,1 x Crisper drawer,"3 x Quick chill glass
1 x Bottle rack 
1 x Crisper cover",1 x Egg tray,3.5 Star,"2 x plastic drawers
1 x compartments with flap door","Refrigerator: 229L
Freezer: 75L
Total: 304L",323kWh/year,"iconic design
quick chill glass zones
vibrant colours
perfect blend of art and functionality
frost free freezer"
